Unnamed: 0,Id,title,time,keywords,data source,country,source URL,body,language
3091,258847118.0,,2021-11-05 22:30:54+00:00,"['drought', 'covid19', 'earthquake', 'hurricane', 'floods', 'climatechange']",Twitter,,https://twitter.com/PNASNews/status/1392162813993439234,"Opinion piece: What’s worse than a pandemic? A pandemic combined with #drought, natural disaster, violent conflict, and/or structural inequality. We need better ways to tackle these compound risks:  https://t.co/A43W48ds0v #COVID19 #Earthquake #Hurricane #Floods #ClimateChange  https://t.co/XUJXNbllat['https://pbs.twimg.com/media/E1H0s6YXEAIRP6h.jpg']",English
4121,1.4e+18,,2021-06-04 21:14:50+00:00,[],Twitter,Australia,https://twitter.com/RobertM96197408/status/1400984422912987139,"Setting fire to rainforests has been a method farmers have been using to clear land in Brazil for decades, but now because of drought conditions that have been affecting Brazil, they are burning hotter, longer and faster, Allen said.[]",English
3480,1265729132.0,,2021-04-29 02:01:49+00:00,"['floods', 'nswfloods']",Twitter,,https://twitter.com/johnmenadue/status/1387504850447966208,"The words ‘flood’ and prone’ are simple enough to comprehend, but when they are put next to each other in a sentence they can quickly become problematic. #floods #nswfloods  https://t.co/oliTH7wGOw[]",English
3456,1.1e+18,,2021-04-29 19:15:29+00:00,"['water', 'sustainable', 'ocean', 'floods', 'savewatersaveearth']",Twitter,,https://twitter.com/XaperGlobal/status/1387764982020988934,"Promoting the use of less #water leads to a #sustainable tomorrow. If you use less water today, you can be saved from the #ocean causing #floods in the future. With only 2.5% on earth being fresh for use, it becomes crucial for us to save our resources. #SaveWaterSaveEarth!  https://t.co/uOfy5dIa5R['https://pbs.twimg.com/media/E0JUzPKWEAEQsmU.jpg']",English
3156,243987478.0,,2021-09-05 16:19:05+00:00,"['climatechange', 'droughts', 'bushfires', 'floods', 'fossilfuels', 'ihearyou', 'upperhuntervotes']",Twitter,,https://twitter.com/FreedomCycliste/status/1391344465344798721,Conservatives wont ever talk about #climatechange or that the severity of #droughts #bushfires #floods has increased because #fossilfuels have driven it. But I will. Our young ones are terrified about the future & I will always stand up for them #IHearYou #upperhuntervotes  https://t.co/55icSrL6jF['https://pbs.twimg.com/media/E08MaKVVoAALDBj.jpg'],English
2690,1.4e+18,,2021-06-01 17:15:02+00:00,,Twitter,Jamaica,,"With a growing number of solar and wind farms exposed to tropical cyclones and, therefore, wind and flood damage, it is vital to understand and prepare for these events to mitigate risk, particularly ahead of each Atlantic hurricane season.  https://t.co/EAgo8pvEwy",English
3785,2582723146.0,,2021-04-19 19:52:01+00:00,"['mdpiwater', 'floods', 'romania']",Twitter,,https://twitter.com/IonitaMoni/status/1384150295396032516,"After a long ""dry spell"" (mostly drought-related work).....we switched to some flooding.....  Extreme Floods in the Eastern Part of Europe: Large-Scale Drivers and Associated Impacts ##mdpiwater via @Water_MDPI @AWI_Media   https://t.co/nmrvjiH5MY #floods #Romania[]",English
4114,1.4e+18,,2021-06-05 06:45:10+00:00,[],Twitter,Australia,https://twitter.com/auspolwatch/status/1401127954025906178,"D_LittleproudMP description change: ""Member for Maranoa, advocate for rural communities. Federal Minister for Agriculture, Drought and Emergency Management. Deputy Leader of The Nationals."" to  https://t.co/vMZsD8XoqF[]",English
3279,2780443681.0,,2021-05-05 04:49:34+00:00,"['rain', 'dry', 'floods', 'drought', 'minimum']",Twitter,,https://twitter.com/FlaShBloGLive/status/1389721392535330817,"#rain #dry #floods #drought #minimum After a near-record wet March in the south-east, we've just had a near-record dry April - ABC News  https://t.co/ttG8iJ9qwL[]",English
3411,84330425.0,,2021-01-05 03:30:04+00:00,"['isrgrajan', 'fridaymotivation', 'floods', 'floodsinindia', 'storms']",Twitter,,https://twitter.com/isrgrajan/status/1388251834628837384,A Survivalist’s Guide to Dealing with Floods  See:  https://t.co/1y5K9FxOwe  #isrgrajan #FridayMotivation #Floods #FloodsinIndia #Storms  https://t.co/r623YHCBl4['https://pbs.twimg.com/media/E0QPr_cXEAcLK0J.jpg'],English
3228,575429484.0,,2021-06-05 18:13:40+00:00,"['drr', 'bangladesh', 'climigration', 'resilience', 'migration', 'ews', 'floods', 'drought']",Twitter,,https://twitter.com/IlanKelman/status/1390286140310265857,@AchalaNavaratne @ifrc @UNDP_BD @BDRCS1 @sanjeevkafley @sudiptomuk @ahmadmukul @IFRCAsiaPacific @UNDRR_AsiaPac @UNDRR @UNDP @AJMatheou @RCClimate Some #DRR #Bangladesh papers: 1. #climigration  https://t.co/B9VnFPEebe 2. #resilience  https://t.co/auRTigSaOO &  https://t.co/vpNdVyyMK1 3. #migration  https://t.co/uhkBKKOEyF 4. #EWS  https://t.co/6eDhVvsU6t 5. #floods  https://t.co/pMfsfvKw7m 6. #drought  https://t.co/ugRA3Dpjrr[],English
2665,1.4e+18,,2021-06-01 23:18:04+00:00,,Twitter,Jamaica,,Baked Lay's. The best chip.  Not oily. Perfect amount of salt.  Excellent texture and crunch.  Can only be found in wee bags at Subways. 9/10,English
4129,1.4e+18,,2021-06-03 23:06:20+00:00,[],Twitter,Australia,https://twitter.com/JosephCJohns/status/1400650094857228288,Empathy Consultant by the LNP Federal Government to help with their dealings with farmers suffering through an horrific drought. The guest made the claim this Consultant resigned when Morrison went on his Hawaiian holiday. Does anyone know about this?[],English
2509,1.4e+18,,2021-06-03 21:29:05+00:00,,Twitter,Jamaica,,"@DocCoyle I'm not scared of Chinese technology.  They built a massive damn that was constructed so poorly that they first declared it could withstand the worst flood in 10,000 years.  They've now walked that back to 100 years because it's about to go.  If it does Krom help us all.",English
3213,2259772729.0,,2021-06-05 22:22:22+00:00,['floods'],Twitter,,https://twitter.com/BruceElke/status/1390348725780848642,@HanmerBrad @VaderstadCanada It is weird seem to be more geese staying local. So little water. Not sure what it means. Has anyone seen Noah? An ark? #floods[],English
4168,1.4e+18,,2021-06-01 08:04:08+00:00,[],Twitter,Australia,https://twitter.com/Mind_Mastery/status/1399698275339436033,"@jjjove @GemmaRaphael He believes he is in the 'Rapture' - fires,  drought, floods,  plagues (mouse), pestilence (covid). Also the situation in Israel and Gaza is fulfilling end-time prophecies. If you're saved you're going to Heaven. The rest of us are going to Hell - See you all there![]",English
3500,1.23e+18,,2021-04-28 18:03:10+00:00,"['wutisamerica', 'comingto', 'wearedoomed', 'earthquakes', 'wildfires', 'floods', 'famine', 'disease', 'andrethuglicans']",Twitter,,https://twitter.com/Av69607500/status/1387384392121737219,@jdwickie It's Amazing AND Sickening at the Same Time to Kno That People Like This Affect How We All Live! I just wanna Throw Up All Over'm! #WutIsAmerica #ComingTo...? #WeAreDoomed #Earthquakes #Wildfires #Floods #Famine #Disease #andReThuglicans We Got NO Chance! 😑[],English
3189,7.27e+17,,2021-07-05 15:15:05+00:00,"['ecca2021', 'climate', 'action', 'knowledge', 'droughts', 'floods', 'southeast']",Twitter,,https://twitter.com/2021ECCA/status/1390603585122091010,"The 6th #ECCA2021 webinar on 7 June (13.30-16.00h CEST) is about #climate #action exchange – sharing #knowledge of what works across the EU: from #droughts to #floods, from hotter summers to green winters, how climate change affects #Southeast of Europe:   https://t.co/qCNOENBxLT  https://t.co/z1xVtSzN4P['https://pbs.twimg.com/media/E0xql2ZWYAIzu_b.jpg']",English
4122,1.4e+18,,2021-06-04 19:08:46+00:00,[],Twitter,Australia,https://twitter.com/PeterPono84/status/1400952698464178176,@automotophoto Global warming and the drought that will never end. Heard a lot about that 15 years ago in Oz. Now it's climate change and we are drowning in freezing conditions!![],English
3482,39844441.0,,2021-04-29 01:46:48+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods']",Twitter,,https://twitter.com/XOEarth/status/1387501070511841280,.@Sears #1YearToSaveEarth Hire me for 🦊sales+social+mktg if you promise to INVEST 24%* of your net inc in nature projects that cool our fun+rad+dying biosphere. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/pLI4iXSAgO[],English
4189,1.4e+18,,2021-05-30 20:56:12+00:00,"['sydney', 'canberra', 'mouse', 'drought']",Twitter,Australia,https://twitter.com/rosmci/status/1399167797373009922,@peters_malcolm @RonniSalt Hay run needed. To #Sydney and #Canberra to help out with their #mouse #drought.[],English
4170,1.4e+18,,2021-06-01 05:09:08+00:00,[],Twitter,Australia,https://twitter.com/FifthEstateAU/status/1399654235101294593,There’s sustainability jobs aplenty – bad luck about the politically induced drought  https://t.co/fVYaRRPQkN[],English
2501,1.4e+18,,2021-06-03 23:32:36+00:00,,Twitter,Jamaica,,"@thomas_lord @Donald_Booker Well, exactly. The ideas flow around, and not everything if that period was done in England at once... without Venitian VC loans to Spaniards, the flood of wealth doesn't show up in western Europe, so there's no book manufacturing, and so no enlightenment, and so on.",English
3627,450004435.0,,2021-04-23 15:44:56+00:00,['floods'],Twitter,,https://twitter.com/ANGETERRY/status/1385537665941098498,@_jennasloan @ArthurJEdwards He talks about #floods with @theJeremyVine and the community spirit helping those whose homes were destroyed to move belongings into skips outside ☹️[],English
4136,1.4e+18,,2021-06-03 05:17:39+00:00,[],Twitter,Australia,https://twitter.com/davestewart3/status/1400381153467539457,"I hope Australia doesn't have an extreme climatic event like this 39 year drought, no industrial revolution in those day's.[]",English
2623,1.4e+18,,2021-06-02 12:44:14+00:00,,Twitter,Jamaica,,"We worked with community stakeholders in Paterson #NJ to develop action plans focused on illegal dumping, developing a flood mitigation plan to reduce impacts on the community , addressing gaps in goods and services, & providing activities, opportunities, & safe places for youth.",English
4188,1.4e+18,,2021-05-30 23:05:01+00:00,['investment'],Twitter,Australia,https://twitter.com/Austrade/status/1399200215605854208,"🇦🇺’s investment performance in 2020 was impressive. Despite drought, bushfires & COVID-19, foreign #investment still grew 2.5%.  But who invests in 🇦🇺 & where do they put their money?  Our economist digs into the investment data to answer these questions:  https://t.co/DoSEBnBKME  https://t.co/oDRVdNjMdN['https://pbs.twimg.com/media/E2r1LouXEAABUIw.jpg']",English
4145,1.4e+18,,2021-06-02 18:41:43+00:00,"['generationrestoration', 'worldenvironmentday']",Twitter,Australia,https://twitter.com/GrahamImpact/status/1400221116036042753,"In Kenya, @WorldVision is working with communities to buffer against drought in some of the driest environments by restoring tree cover along riverbanks & using low-cost technologies to retain rainwater & recharge groundwater. #GenerationRestoration and #WorldEnvironmentDay  https://t.co/0Ufdxdf4jX['https://pbs.twimg.com/media/E26ViLkVcAIsLvw.jpg', 'https://pbs.twimg.com/media/E26VlkEUcAQt-Mu.jpg']",English
4190,1.4e+18,,2021-05-30 20:53:19+00:00,[],Twitter,Australia,https://twitter.com/ProfTimStephens/status/1399167068503560196,"Taiwan’s “greatest economic asset, climate researchers in Taipei have warned, is contributing to global warming that threatens to push typhoons away from the north-western Pacific Ocean, creating conditions for drought.”  https://t.co/3wWshhWrFc[]",English
2611,1.4e+18,,2021-06-02 15:49:14+00:00,,Twitter,Jamaica,,You know what? EVERYONE call the New York State senators and assemblymembers. Flood their call lines. Flood their inboxes and mentions. Even if you're out of state. We have some folks out here sabotaging our efforts to put some urgency behind this so fuck it. Have at it.,English
3871,3111226033.0,,2021-04-16 03:36:13+00:00,"['floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1382817563625725953,"Outside Money #FLOODS Mayor’s Race, Raising Ethics Concerns  https://t.co/qgugz0KmvR #GPWX[]",English
3175,7.27e+17,,2021-08-05 05:22:58+00:00,"['hazards', 'disasters', 'flooding', 'floods', 'volcano', 'eruption', 'landslides', 'cyclone', 'hurricane', 'tornadoes', 'typhoon', 'earthquake', 'tsunami', 'naturalhazards', 'april', 'april2021']",Twitter,,https://twitter.com/BagalueSunab/status/1390816962725486592,April 2021 Major Natural Hazards and Disasters Summary:  https://t.co/9AEkTco6ml... #Hazards #Disasters #Flooding #Floods #Volcano #Eruption #Landslides #Cyclone #Hurricane #Tornadoes #Typhoon #Earthquake #Tsunami #NaturalHazards #April #April2021  https://t.co/KfbRhZgcc5['https://pbs.twimg.com/media/E00soV0XIAki83T.jpg'],English
3084,464490846.0,,2021-12-05 02:08:29+00:00,"['drought', 'bushfires', 'floods']",Twitter,,https://twitter.com/TheNakedFarmers/status/1392217569088532480,"@farmercate2 @LucyThack @samheagney @LiberalAus And just as we have needed help with #drought, #bushfires, #floods (haven't got it but need it!) so too do you need help. And this is a problem which will only get worse without radical, cohesive, concerted help - a plan, systematic eradication[]",English
3102,9.86e+17,,2021-11-05 16:45:41+00:00,"['floods', 'chamki', 'releasepappuyadav']",Twitter,,https://twitter.com/SauravAjeet/status/1392075937324298246,"Pappu Yadav who came with you in the #floods, came during #Chamki and now have extended their hand to help even in the Corona era. But what did the opportunistic people give to Pappu Yadav, why arrest ?   #ReleasePappuYadav  https://t.co/htyPCEUlJv['https://pbs.twimg.com/media/E1FW_1UVIAA_D7r.jpg']",English
4163,1.4e+18,,2021-06-01 13:33:20+00:00,[],Twitter,Australia,https://twitter.com/GuardianAus/status/1399781120519065600,The tactical masterstroke that ended Australia’s Super Rugby drought | Bret Harris  https://t.co/yLErYtcE7M[],English
4198,1.4e+18,,2021-05-30 17:47:04+00:00,[],Twitter,Australia,https://twitter.com/peterkemplawyer/status/1399120200562143232,@Russputin2 @darylgibson @PaulBongiorno Not to mention the $700K Barnaby the Useless got as drought envoy for 3 months *work* reporting back to Morrison by text message. We can only be sure of one thing: there was no Toohey's drought wherever he went.[],English
3938,39844441.0,,2021-04-13 01:14:30+00:00,"['1yeartosaveearth', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'love', 'life']",Twitter,,https://twitter.com/XOEarth/status/1381694735899795456,@PolarisCareers #1YearToSaveEarth Boldly INVEST 24%* of your net inc in sust+enviro+nature to cool our fun+rad+dying biosphere. As thanks I do social PR. #ClimateChange #Monster #Heatwaves #Wildfires #Floods may kill 45% of all mc life in 5yrs.  https://t.co/fJnUE5c7C6 #Love #Life[],English
3993,118611326.0,,2021-11-04 16:09:45+00:00,"['floods', 'fire']",Twitter,,https://twitter.com/doomalert19/status/1381195257992392707,"MORE RAIN. And #FLOODS, and DROUGHT.  He'll start KILLING OFF YOUR ANIMALS!  #FIRE on the West Coast   WATER on the East Coast.  And AS the oceans RISE, curtailing America on her sides. He will PUSH THE PEOPLE IN FROM ALL THE COASTLINES into the CENTER of the Country. What...  https://t.co/iMG7DcVbT9['https://pbs.twimg.com/media/Eyr9xFNXMAAli6z.jpg']",English
3970,58052069.0,,2021-12-04 09:31:10+00:00,"['pastoral', 'livestock', 'risks', 'locust', 'floods', 'droughts', 'covid19', 'climatechange', 'poor', 'dev4peace']",Twitter,,https://twitter.com/plazasonia/status/1381457337840455680,#pastoral systems #livestock impacted by compounding #risks: #locust #floods #droughts #COVID19. Adressing #climatechange wiil protect the #poor #Dev4Peace[],English
3863,164602663.0,,2021-04-16 11:56:18+00:00,"['atheists', 'floods', 'death', 'angels', 'god', 'truth', 'proud', 'revelations']",Twitter,,https://twitter.com/assadik_alamin/status/1382943416145825793,"If only you could see the #atheists in the #floods of #Death, while the #angels with arms outstretched: “Give up your souls. Today you will be repaid with the suffering of shame for having said about #God other than the #Truth,& for being too #proud to accept His #revelations.”>>[]",English
4141,1.4e+18,,2021-06-03 00:35:55+00:00,"['bushfires', 'taxbreaks', 'rorts', 'corruption', 'conflictofinterest', 'covid19', 'jobseeker', 'jobkeeper', 'drought', 'climatechange', 'jennyspa', 'higgins', 'allegedrapistchristianporter', 'auspol']",Twitter,Australia,https://twitter.com/DreddHorus/status/1400310253271482372,"Respect must be earned, and @ScottMorrisonMP 's shown nothing but disdain for the Australian people!! #Bushfires #TaxBreaks #Rorts #Corruption #ConflictOfInterest #COVID19 #JobSeeker #JobKeeper #Drought #ClimateChange #JennysPA #Higgins #AllegedRapistChristianPorter #AUSPOL[]",English
3716,1573800344.0,,2021-04-21 08:11:54+00:00,"['scotty', 'fossilfuelscam', 'democracy', 'climateemergency', 'apocalypticfires', 'floods', 'droughts', 'usa', 'lnpcorruptionparty', 'timesup']",Twitter,,https://twitter.com/CaraMia200/status/1384698881275957249,"#Scotty’s #FossilFuelScam needs to end, not due to #democracy or popultn’s terror in facg excesses of #ClimateEmergency like #ApocalypticFires, devastatg #floods, extended #droughts.   No.#USA is serious about action & #LNPCorruptionParty arenot. Scrutinsd by real media, #TimesUp[]",English
3382,558883328.0,,2021-02-05 19:04:28+00:00,"['pandemic', 'floods', 'keralaelections2021']",Twitter,,https://twitter.com/beinganfas/status/1388849373610582017,"This is a testament of the faith people had in the exemplary governance by @vijayanpinarayi and the party. 1 #pandemic and 2 #floods, yet we stand high, proud and stronger than ever #keralaelections2021[]",English
4133,1.4e+18,,2021-06-03 10:50:46+00:00,['foodsecurity'],Twitter,Australia,https://twitter.com/ColinDavdButler/status/1400464986766405642,"3 typhoons buffeted China’s main corn belt late Aug early Sept 2020, ""flattening plants and flooding fields just as the corn crop reached maturity.” China still buying up grain 05/21. Much of US & Brazil currently in drought. Climate change? #foodsecurity  https://t.co/JUaiNjLJvL[]",English
3389,1.31e+18,,2021-02-05 11:27:04+00:00,"['sewer', 'floods', 'podcast']",Twitter,,https://twitter.com/AntoineWalter7/status/1388734264452304896,"What if we could avoid Fatbergs, #Sewer Blockages, and #Floods? That's what Brian Moloney shares us in this week's #Podcast. 🎧 Fatbergs Right Ahead? Not if you Harvest the Right Data! ▶ Listen to the full episode on your favorite Podcatcher, or on  https://t.co/PaCpbIkwNx  https://t.co/tICuNEMuX3['https://pbs.twimg.com/media/E0XGdBEXMAUHAuE.jpg']",English
3203,3111226033.0,,2021-07-05 04:14:50+00:00,"['metoo', 'floods', 'gpwx']",Twitter,,https://twitter.com/TimMelino/status/1390437429262311424,"#MeToo #FLOODS social media with stories of sexual abuse, harassment  https://t.co/tzAlCYTBLZ #GPWX[]",English
3256,283069359.0,,2021-05-05 20:05:02+00:00,"['insurance', 'typesofcoverage', 'cheapinsurance', 'insuranceincanada', 'carinsurance', 'homeinsurance', 'boatinsurance', 'motorcycle', 'rv', 'trailer', 'theft', 'floods']",Twitter,,https://twitter.com/surexinsurance/status/1389951778507083778,We have all you need to know about insurance add-ons - we break it all down for you in our latest blog post:  https://t.co/MAvM4JhuvG #insurance #typesofcoverage #cheapinsurance #insuranceincanada #carinsurance #homeinsurance #boatinsurance #motorcycle #rv #trailer #theft #floods[],English
4166,1.4e+18,,2021-06-01 09:52:40+00:00,[],Twitter,Australia,https://twitter.com/ReallyTrulyGod/status/1399725590173958146,@DavidHuett @yvonne_rieper Farmers whinge about how city people don't know how tough it is in the bush then ask them for handouts when there a drought or a bushfire. They think everyone in the city is a millionaire yet most farmers are much richer. I'm so over it and yes - I'm originally from the bush.[],English
4157,1.4e+18,,2021-06-01 20:23:18+00:00,"['bushfires', 'floods', 'heatwaves', 'drought', 'auspol']",Twitter,Australia,https://twitter.com/CAN_Australia/status/1399884291660648453,"It is time @ScottMorrisonMP to step up on climate policy – as the government meets to discuss this, remember the #bushfires #floods #heatwaves and #drought and commit to a 1.5 degree path for Australia #auspol[]",English
3070,2985110557.0,,2021-12-05 13:34:05+00:00,"['climate', 'drought', 'bushfires', 'floods', 'netzeroemissions']",Twitter,,https://twitter.com/MalurusSally/status/1392390106120601600,#climate change impacts here already with #drought the #bushfires from August 2019 - March 2020 then #floods we need a plan for #NetZeroEmissions[],English
3268,1.22e+18,,2021-05-05 12:40:22+00:00,"['australiangovernment', 'drought', 'floods', 'bushfires']",Twitter,,https://twitter.com/RecoveryAust/status/1389839871976505346,"Some of our team are here all week to chat to primary producers and other visitors about #AustralianGovernment support for people impacted by #drought, #floods, #bushfires and other challenges. If you’re at Beef Week, be sure to visit us at the Sidney Kidman pavilion, stall 28.[]",English
3182,7713812.0,,2021-07-05 21:00:01+00:00,"['yemen', 'humanitarian', 'foodinsecurity', 'famine', 'floods']",Twitter,,https://twitter.com/kingmo/status/1390690389196161031,"As if #Yemen weren't already facing #humanitarian crises: #foodinsecurity, possible #famine, now there's #floods[]",English
3696,3575566642.0,,2021-04-21 16:31:24+00:00,"['forests', 'floods', 'droughts']",Twitter,,https://twitter.com/FoWaNetwork/status/1384824586118836226,"#Forests can be managed to mitigate the negative effects of climate change on water resources and ecosystems, as well as ensure a safe and clean water supply and reduced risk of #floods and #droughts!  https://t.co/Bbh89y8CoU['https://pbs.twimg.com/media/Ezfin1qXsAAUQ3x.jpg']",English
3876,39844441.0,,2021-04-16 00:33:57+00:00,"['worldsmostethicalcompanies', 'climatechange', 'monster', 'heatwaves', 'wildfires', 'floods', 'earthisdying']",Twitter,,https://twitter.com/XOEarth/status/1382771695551844352,@onsemi @ethisphere Major Congrats on #WorldsMostEthicalCompanies award!! Hire me to do big social net & PR if you  INVEST 24%* to cool our fun+rad+dying biosphere. So #ClimateChange #Monster #Heatwaves #Wildfires #Floods do not kill 45% of all mc life in 5yr.  https://t.co/pLI4iXSAgO #EarthIsDying[],English
2591,1.4e+18,,2021-06-02 21:09:50+00:00,,Twitter,Jamaica,,@ajkatztv I usually watch MSG... Started on TNT for Marv tonight but then Reggie pushed me back to MSG,English
3443,9.82e+17,,2021-04-30 04:27:27+00:00,"['extremeweather', 'bushfires', 'floods', 'drought', 'climateimpacts', 'logging']",Twitter,,https://twitter.com/AFCA_Forests/status/1387903885713371137,#extremeweather #bushfires #floods #drought #climateimpacts... #logging.  One of these threats is not like the others. @LilyDAmbrosioMP Strengthen old tree protections   ‘Living giants’: Conservationists urge government to protect oldest and largest trees  https://t.co/cLsGgZ38QS[],English
