id,caption,comments_count,like_count,media_type,media_url,permalink,timestamp,children,keyword
17937440665499911,â˜”ï¸ Surprise rain shower! ðŸ‘ ðŸŒ¿ #springshowers #yayforrain #itsabigdeal #drought #socalliving,0,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197454751_581001872888422_5217409692660718798_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=IxE-qwADcPUAX86hcnQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=a3336859d9cb8e9abe73a971df2475a9&oe=60C4533B,https://www.instagram.com/p/CP1O_srHx_2/,2021-06-07T20:07:10+0000,,none
17888682539205318,"The bees are very slowly making their way back to the garden. This 2nd year drought is devastating. North Dakota is in DIRE need of moisture.  The farmers are in trouble, their fields are bone dry and they are struggling to feed their cattle. I had a moment last night, I was upset, sad, and anxious. My garden is looking like junk, I've lost so many plants this spring, the lack of snow this winter left everything exposed to the subzero temps and no rain this spring didn't help at all. My garden is my hobby.... it isn't my income maker. Please pray for the farmer's in our state, for the stress and anxiety they are facing. Please pray for rain. 
#prayforrain #northdakota #zone4 #drought #prayforfarmers",0,1,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP1OQwXH6W4/,2021-06-07T20:00:45+0000,"{'data': [{'id': '18001316989327946'}, {'id': '17892555815146090'}]}",drought
18130142017205801,"El bosc de pi negre Ã©s el mÃ©s caracterÃ­stic i el que viu a mÃ©s altitud del Pirineu, fins als 2400 m!

El projecte MODOSIN pretÃ©n establir un sistema dâ€™alerta de la vulnerabilitat climÃ tica en boscos de muntanya al decaÃ¯ment per estrÃ©s hÃ­dric i conseqÃ¼ent increment del risc dâ€™incendis

Fotos de la primera setmana dâ€™instal.laciÃ³ de sensors i mostreig de potencials hÃ­drics en 6 parcel.les del pnaiguestortes 

Aprenentatge i gaudi amb lâ€™equipÃ s del creaf_ecologia 

#modosinproject #forestfirerisk #hydricstress #drought #climatechange #monotoring #modelling #ecology #biofollower #scienceislife #scienceisbeautiful #feelinggood #feelingmotivated #lifeisgood 

GrÃ cies #refugiestanyllong refugimallafre pnaiguestortes",1,28,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP1OCOqtqzd/,2021-06-07T19:58:46+0000,"{'data': [{'id': '17914070950804665'}, {'id': '17975776651379526'}, {'id': '17886224420256311'}, {'id': '17900351788945890'}, {'id': '17938161562524588'}, {'id': '18229007281041234'}, {'id': '17900198618051856'}, {'id': '18181631887115585'}, {'id': '17889899381192681'}, {'id': '17894684777113561'}]}",drought
17909102596794129,"Here are four facts you should know as we once again battle California wildfire season:
ðŸ”¥ 41 of 58 of Californiaâ€™s counties are in a state of drought emergency as the state continues to fall deeper into drought. This means more dry land, and potential for more wildfires.
ðŸ”¥ Fire season has already begun. There have already been nearly 2,800 wildfires, with nearly 16,000 acres burned since the first of the year. This is an extremely early start for fire season, as less than 2,400 acres had burned by this time last year. Experts believe that as temperatures continue to rise and droughts sustain, parts of California will be in fire season year-round.
ðŸ”¥ Cal Fire has hired nearly 1,400 new seasonal firefighters to combat the increased demand. Governor Gavin Newsom is proposing an additional $38.9 million to staff current and additional Cal Fire crews.
ðŸ”¥ Newsom also proposed an additional $2 billion to combat the fires this year, which would be the largest wildfire budget ever proposed by a governor, saying â€œClimate change has created a new wildfire reality in California.â€

Tap the link in my bio to more about what to expect and things you should know as we head into warmer months!",1,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197496544_2855978794651336_1657751990461376943_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=dYJ_cBvLub0AX_vKXlM&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ea169567dc285edac4eed1fe1daee7e7&oe=60C3F7B3,https://www.instagram.com/p/CP1Mx0UL4un/,2021-06-07T19:47:47+0000,,drought
17920950562712474,"Don't miss any webinars! ðŸ¤©â  â  Sign up to be notified of all upcoming webinars using the link in our bio.â  â  â 
â 
#smartwatermanagement #subscribe #hydropoint #webinar #baseline_irrigation #irrigation #smartirrigation #pond #stormwater #webinars #drought #irrigationsystem #irrigationcompany #propertymanagement #landscape #irrigationworks #irrigationtechnician #waterislife #savewater #conservationâ ",0,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/198735740_315365756793383_8109183131801365403_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=dw-4lHHFeeQAX86eVwR&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=33c4447197bdd8564e3982c4b6b4cb02&oe=60C43CB6,https://www.instagram.com/p/CP1Md5bFl5Q/,2021-06-07T19:45:19+0000,,none
17853406406588579,"Drought and wildfire are part of our lives in Southwest Colorado. MSI brings insight and hope to these often overwhelming issues. Learn more about what we are doing to support our ecosystems, and donate today to our Moving Mountains campaign through our link in bio.
â€¢
â€¢
â€¢
â€¢
â€¢
#supportscience #mountainstudiesinstitute #regrowth #wildfire #science #donate #give #volunteer #research #citizen #community #citizenscience #mountains #fire #drought #colorado",0,7,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197913943_880917812495918_6769200063227759413_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=mv9FkxIjHJwAX8Ouxgj&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=01f70bab4321224bb9fb71c2eeb0f488&oe=60C44B56,https://www.instagram.com/p/CP1LyyfN838/,2021-06-07T19:39:11+0000,,drought
17887973573287788,Canâ€™t get enough of this water. #drought #waterinthedesert.,0,19,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/198136662_208746620970377_6895628625229383506_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=cRlVHKBLrh4AX8ZM4tT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=04130048c7b0eaf70da91173b536763b&oe=60C451FC,https://www.instagram.com/p/CP1JwxSBEXx/,2021-06-07T19:21:26+0000,,drought
17868162104514672,"The devastating wildfires desecrating our lands and displacing our communities do not share a biological bond to Californiaâ€™s natural history. Controlled burns are an integral part of keeping local ecosystems thriving and healthy.

ðŸ”—: Read more at the link in our bio.

#clcvscorecard #climate #climatechange #climateaction #climatejustice #environment #carbon #emissions #carbonfootprint  #bigoil #accountability #climatenews #savetheplanet #publiclands #lwcf #30x30 #banfracking #greennewdeal #wildfires #californiafires #drought #fireseason",1,9,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197305920_483702206220600_619046964731154737_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=yjznF1BhPTYAX-Qyl3C&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=402fc1a5e50e008620e05d9b029b30d5&oe=60C42835,https://www.instagram.com/p/CP1It9KgxpA/,2021-06-07T19:12:19+0000,,drought
17900929952008335,"Looking farther up the same redwood tree as the last post!

The sights are spectacular yet when in a forest you really have to breath the air in deep.
.
.
.
#nature #nature_perfection #trees #wildlife #beautifultrees #treesofinstagram #spring #capillaryaction #citizenscience #magic #indigenous #forest #forestphotography #wildfire #tree #california #humboldt #art #climate #environment #ecology #drought #ecosystem #biome #love #redwood #forestbathing",2,41,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/199051330_4089476127852216_1258770206654649117_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YQSHC_F_7okAX8PCPgz&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=bb9050cc59a5f64cdda9ad6b4d1d3ab8&oe=60C2C4A2,https://www.instagram.com/p/CP1IEfrA8so/,2021-06-07T19:06:39+0000,,none
17950829281461493,"Ask your legislator to support the short-term funding Southern California needs to increase recycled water use. We've partnered with the WateReuse Association to make this video highlighting how climate change and drought is threatening California's water supplies. And time is running out to secure a better water future. 

Luckily, communities are hard at work, planning recycled water projects that can transform our stateâ€™s water supply

But we need your help. Weâ€™re asking you to include $750 million for recycled water in the drought packageâ€¦this will ensure Californiaâ€™s water future, create jobs, and support our environment and economyâ€¦and thatâ€™s only the beginning.

It is time to invest in new drought tolerant water supplies for our State... and the time to address the problem is now.

#recycledwater #waterreuse #cawater #california #drought #waterrecycling",0,2,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/197219454_347961263415530_4062465234366288214_n.mp4?_nc_cat=108&vs=17901733867988738_2165355715&_nc_vs=HBksFQAYJEdINVV3UXZxWUlBTGVEd0JBRmJSeGxhYnhtQTRia1lMQUFBRhUAAsgBABUAGCRHRGRmMVFzT1pMMFlFekVDQUVEWngzWGVMNW82YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb8ksH%2FrvvGPxUCKAJDMywXQEu3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjk2MC5mZWVkIn0%3D&_nc_ohc=oQcfFdoL3BMAX9MouxS&_nc_ht=video-sea1-1.cdninstagram.com&oh=1be0b32db471a413a47ad0ece930857f&oe=60C41A02&_nc_rid=988d0fe50e,https://www.instagram.com/p/CP1HdiGFCdQ/,2021-06-07T19:02:05+0000,,drought
17914718257774173,"Bought the mob in to tag and tail the lambs and check them over weâ€™ve had 46 lambs this year so far ðŸ’ª

#lambs #merino #merinosheep #sheep #droughtsnfloodingrains #drought #rural #ruralaustralia #ruralphotography #allthingsagriculture #bestpicoftheday #farmingaustralia #farming",0,2,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP1GmNQjijY/,2021-06-07T18:53:47+0000,"{'data': [{'id': '17975425174382463'}, {'id': '17878664030474798'}, {'id': '18118869706215867'}, {'id': '17876412359420898'}]}",none
17902201564983817,Saw this #constructionsite as I Drove through #wasagabeach to #bmfa today to prepare to #openshop ... The central #pond was the most #turquoisewater #pristine from the #tinytownship #pristinewater probably .. which is #threatened by #gravelmining at #frenchshill ... and I did a #pleinairpainting of the view #pristinewater and #constructiontrucks and in the background a #golfcourse watering their grounds from the #aquifer during this #drought .. #rainforecast later today! #hilaryslaterartist #hilaryslaterstudio #electriccardriver #ecoartist #savetheplanet #localactionglobalimpact,1,5,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197778643_933330574124542_8724474137309524627_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=EJ8-IP4_Z-MAX9S_SDC&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=4ed6666e771f45bd7281fc11701cbd89&oe=60C3E786,https://www.instagram.com/p/CP1FR6PnR0z/,2021-06-07T18:42:16+0000,,none
18117282016225631,"ðŸ‡¨ðŸ‡µ DEATHSPELL OMEGA - Drought

#deathspellomega #drought #blackmetal #blackmetalvinyl #vinyl #instavinyl #45rpm #nowspinning #vinylcollection #vinyloftheday #vinylrecords #vinylclub #vinyljunkie #vinylcommunity #vinylporn #vinyllover #vinyladdict #vinylgram #metalcollection #blackmetalcollection #frenchblackmetal",0,30,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP1Clatp9rG/,2021-06-07T18:18:43+0000,"{'data': [{'id': '18156214078082413'}, {'id': '17902612654987202'}, {'id': '17865608777520770'}, {'id': '17888291975205903'}]}",none
17908958587804823,"6/3/2021 - Spring Drought - As of early June the National Oceanic and Atmospheric Administration (NOAA) deemed much of southern Wisconsin to be in a moderate to severe drought. Furthermore, as total precipitation for the year remains far below seasonal averages, there is growing confidence for drought conditions to persist into the foreseeable future. 

From the air, it is more difficult to see the impacts of drought, especially in its early stages. At the surface, many farmers are beginning to quietly hope and pray for a change in the weather pattern. 
.
.
.
.
.
#climate #weather #drought #aviation #cessna152",0,4,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP1B_uxhAv3/,2021-06-07T18:13:34+0000,"{'data': [{'id': '18236342278020231'}, {'id': '17882711177243086'}]}",drought
18080369602273180,"#ArizonaBurning: ' #Arizona Wildfires Hundreds Of People Forced To Evacuate ' > newsweek <  The Telegraph Fire Has Burned More Than 40,000 Acres And Is Not At All Contained, The Fire Was Reported On Friday, June 6th.â–¼
https://tinyurl.com/3ed43n5k
.
#drought #climatechange",0,1,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/198679628_284961826712026_2751242345931181128_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=ARo8YIplLUYAX_yvve3&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=be025e7a1da046e08dc115457a813514&oe=60C4653F,https://www.instagram.com/p/CP1BiUzMcBc/,2021-06-07T18:09:33+0000,,drought
17929783390586960,"Why wait? Get green grass without delay. Order Endurant turf colorant, made with organic pigment and nontoxic binder, today. Follow mix rates on container; one gallon covers 5,000 to 10,000 sq feet depending on thickness, rate and desired results; use backpack or other sprayer, prewet and/or cover concrete/ rocks & rinse immediately if needed. Wait a few hours to dry. Endurant lasts up to three months. Green is gold. â­ï¸ â­ï¸â­ï¸â­ï¸â­ï¸ 

.
.
.
.
.
#turfpaint #greengrass #lawncare #drought #Endurant #turfcolorant #grasspainting #savewater #reducefertilizer #lawncarelife",0,12,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197747792_358588225982875_2607107028248485760_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=e8q008EMU3gAX9-4PTQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fe824bbd347093112206a9914314e6ed&oe=60C3B53D,https://www.instagram.com/p/CP1BDfeD77M/,2021-06-07T18:05:21+0000,,none
18184536187100885,"Revisiting some of the most labor intensive work Iâ€™ve done to date this week. This time some personal work, pecan wood fired cups, the primary cash/mono crop in the Mesilla valley. As the water woes/drought are under the spotlight this summer Iâ€™m circling back to revisit this work.
I am currently looking for a filmmaker to collaborate with, I have hundreds of videos of the decay in the Rio Grande valley from 2016-2018 and the words of a riparian ecologist forever ring in my ears â€œwe ainâ€™t seen nothinâ€™ yetâ€ 

#drought #contemporaryart #ceramics #woodfired #anthropocene",3,46,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP0_HHyjzYJ/,2021-06-07T17:48:22+0000,"{'data': [{'id': '17902953583969212'}, {'id': '17940052831512931'}, {'id': '17915100676770950'}]}",none
17902389253974956,"Not much s ow left up.there. Not a.good thing as we.tely on the snowmelt for our water supply. 
 
#anowcappedmountainpeaks #rockymountains #snowmelt #watersupply #drought",0,2,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197502774_193253126037583_8023465470400614369_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=0shfxU3374gAX_ISiMk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=38933ec3c0a0f6abb12a60454d599894&oe=60C3359B,https://www.instagram.com/p/CP0-iiDjTTg/,2021-06-07T17:43:22+0000,,drought
17930395687544567,"The most recent SNOTEL map is looking pretty dry! Here are some drought-mindfulness tips from montanafreshwaterpartners:
â€‹
1) â€‹Start at home by conserving your water usage... take shorter showers and turn off the tap while brushing your teeth or doing the dishes. Â And as much as we like green grass, be aware of how much water is being used outside!
â€‹
â€‹2) If you are looking to get out on the water and fish this summer, enact your own hoot owl... get out early and end early. Â Our fisheries will be stressed so be extra kind to the fish and #keepthemwet.
â€‹
â€‹Making small changes can make all the difference for our water systems in Montana!
â€¢
#WatershedStewards #WatershedStewardship #Drought #SNOTEL #ImpactReduction #Missoula #Montana #Summer #MontanaSummer",1,22,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197409703_855041622091136_5948784205328771151_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=vgkP4bI-964AX_fZ1KI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=f5028668eb416560e2f22801f16cd6a0&oe=60C4090F,https://www.instagram.com/p/CP09qHcHfIl/,2021-06-07T17:35:40+0000,,drought
18006424765322279,"Much needed #rain to offset our #drought. 

#rose",0,9,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197694290_122011820013205_5804067369249558744_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=W_K57H2hg7MAX_WgJzu&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=87416358646e2b7a26f66d9b666b221d&oe=60C41508,https://www.instagram.com/p/CP09HeqBO7-/,2021-06-07T17:30:56+0000,,none
18155724709095880,Oh my gosh rain! Who knew? Not me. Because I cleaned my windows lol. Still such a welcome surprise! #Wet #june #Nature #Malibu #needit #themalibustudio #drought,2,17,IMAGE,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/197574228_921451485372731_2325938816300966013_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8ae9d6&_nc_ohc=YcTCHzl9zKcAX-eUH_t&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=ce9bb61ad171c75ebe4fd01132c28e1a&oe=60C32601,https://www.instagram.com/p/CP088l4FTOk/,2021-06-07T17:29:27+0000,,none
17908989301804359,"Why these numbers are always low in our country?
India is great with many amazing minds but I can't understand why we lag in such a basic thing.
We all know there is no life without water, but still the government doesn't seem to take firm steps on these issues.
I took this data from an article published in Outlook dated 28 August 2020.

#waterconservation #water #conserve #harvesting
#saveearth #savewater #life
#basic #nowaternolife #humanrights#savetheoceans #savetheplanet #rainwaterharvesting #waterscarcity #drought #poorinfrastructure",0,22,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP07LQ8MuhI/,2021-06-07T17:13:59+0000,"{'data': [{'id': '17894991002109609'}, {'id': '17937895480523608'}]}",drought
17866857230484303,"San Diego County is drought safe because all of the regionâ€™s water providers have worked together for the past three decades to develop locally controlled water supplies that can meet our needs rain or shine.
.

El condado de San Diego estÃ¡ seguro contra la sequÃ­a porque todos los proveedores de agua de la regiÃ³n han trabajado juntos durante las Ãºltimas tres dÃ©cadas para desarrollar suministros de agua controlados localmente que puedan satisfacer nuestras necesidades.",1,17,CAROUSEL_ALBUM,,https://www.instagram.com/p/CP035ecD0oj/,2021-06-07T16:45:20+0000,"{'data': [{'id': '17900910193929933'}, {'id': '17891383883081381'}]}",drought
17920512289665954,"Do not vomit scorpion vomit.

#venom #scorpio #vomit #fish #soilhealth 
#twolives #aquarium #dangerous #drought 
#earth #food #seafoodboil #mylife",11,72,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/196631267_2001068240058027_7791158253567395999_n.mp4?_nc_cat=101&vs=17975314813385379_2844803794&_nc_vs=HBksFQAYJEdPTmF1QXVydHA0Qjloc0hBSi1JdlB3bXdSOXNia1lMQUFBRhUAAsgBABUAGCRHSUlSeEF1X2MxSmVKelVLQUlrLW1aNnBEU29mYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb4qfuAia3SPxUCKAJDMywXQE33bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=0RJsn2qvz8UAX867gXP&_nc_ht=video-sea1-1.cdninstagram.com&oh=d77f37a4631c6fbcef0d62124c25004f&oe=60C2E207&_nc_rid=d2e99eee06,https://www.instagram.com/p/CP03k3DHXF9/,2021-06-07T16:44:17+0000,,none
17939269492485034,"California May Stop Hydroelectric Plant at Oroville Lake Due To Low Water Levels 

#drought",1,10,VIDEO,https://video-sea1-1.cdninstagram.com/v/t50.2886-16/197065403_276315647423670_8343973702337733066_n.mp4?_nc_cat=107&vs=18001703239332649_296774206&_nc_vs=HBksFQAYJEdMdjZ2Z3UydEFMQVR2c0FBTXFoQ3ItZnY4dHpia1lMQUFBRhUAAsgBABUAGCRHQUZ2d1F0Vml2am4tRkFGQUp0dVNKUzE4ZVZ0YmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACb8vZzG%2FLHVPxUCKAJDMywXQDAZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMl92MREAdeoHAA%3D%3D&ccb=1-3&_nc_sid=59939d&efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkIn0%3D&_nc_ohc=IdbkEDyksqsAX8iRaYE&_nc_ht=video-sea1-1.cdninstagram.com&oh=c3624b29c9485e75174e9fbee577aa96&oe=60C3F32E&_nc_rid=2a30c2e65f,https://www.instagram.com/p/CP03o3QDmL8/,2021-06-07T16:43:50+0000,,drought
